LOC,CC,PC,Is_Long_Parameter_List
48,2,2,FALSE
53,5,2,FALSE
164,30,1,FALSE
173,30,3,FALSE
64,5,2,FALSE
66,12,4,FALSE
79,21,1,FALSE
83,10,3,FALSE
75,5,4,FALSE
82,14,3,FALSE
76,7,3,FALSE
43,2,2,FALSE
52,3,2,FALSE
96,12,1,FALSE
64,4,2,FALSE
57,8,3,FALSE
29,24,1,FALSE
1258,411,0,FALSE
1629,201,4,FALSE
68,23,1,FALSE
33,3,4,FALSE
35,15,1,FALSE
41,17,2,FALSE
46,17,0,FALSE
38,19,4,FALSE
114,30,1,FALSE
99,25,1,FALSE
114,30,0,FALSE
84,23,2,FALSE
53,5,4,FALSE
87,15,2,FALSE
96,14,2,FALSE
55,20,1,FALSE
71,21,1,FALSE
105,13,2,FALSE
106,19,3,FALSE
163,36,4,FALSE
123,26,1,FALSE
48,20,1,FALSE
61,5,2,FALSE
150,37,2,FALSE
296,64,1,FALSE
160,32,2,FALSE
77,26,1,FALSE
49,18,1,FALSE
78,23,2,FALSE
117,25,0,FALSE
154,32,1,FALSE
162,34,2,FALSE
102,29,0,FALSE
100,27,0,FALSE
78,22,0,FALSE
346,72,0,FALSE
140,34,0,FALSE
113,22,0,FALSE
125,30,0,FALSE
89,18,2,FALSE
174,43,4,FALSE
85,12,2,FALSE
67,13,0,FALSE
127,27,2,FALSE
147,30,2,FALSE
83,22,4,FALSE
134,39,0,FALSE
129,29,2,FALSE
142,26,1,FALSE
114,20,4,FALSE
71,19,3,FALSE
74,2,1,FALSE
126,32,3,FALSE
75,20,3,FALSE
67,23,3,FALSE
67,24,3,FALSE
62,26,3,FALSE
21,17,2,FALSE
76,1,1,FALSE
189,3,0,FALSE
101,24,4,FALSE
241,45,3,FALSE
120,41,1,FALSE
33,19,0,FALSE
134,41,0,FALSE
43,15,0,FALSE
93,32,0,FALSE
102,46,0,FALSE
107,33,1,FALSE
138,36,3,FALSE
121,36,4,FALSE
128,38,4,FALSE
123,36,2,FALSE
37,21,2,FALSE
44,26,0,FALSE
53,28,0,FALSE
94,36,2,FALSE
51,23,2,FALSE
206,47,2,FALSE
49,20,1,FALSE
176,55,0,FALSE
21,11,3,FALSE
126,6,1,FALSE
207,47,3,FALSE
97,20,2,FALSE
97,27,3,FALSE
64,13,2,FALSE
120,22,1,FALSE
52,4,3,FALSE
126,31,4,FALSE
104,19,4,FALSE
261,66,3,FALSE
203,33,3,FALSE
167,26,4,FALSE
139,23,3,FALSE
206,43,3,FALSE
132,38,4,FALSE
80,9,3,FALSE
73,6,1,FALSE
148,25,1,FALSE
97,21,1,FALSE
135,28,3,FALSE
67,15,2,FALSE
137,27,2,FALSE
179,37,2,FALSE
67,12,3,FALSE
72,4,3,FALSE
77,15,0,FALSE
62,15,3,FALSE
87,25,2,FALSE
141,22,1,FALSE
220,36,1,FALSE
95,20,1,FALSE
101,27,1,FALSE
80,25,1,FALSE
83,19,1,FALSE
104,36,0,FALSE
165,23,1,FALSE
77,15,4,FALSE
250,51,4,FALSE
82,23,3,FALSE
105,29,2,FALSE
94,18,3,FALSE
200,52,0,FALSE
50,20,3,FALSE
50,22,3,FALSE
37,15,3,FALSE
38,14,3,FALSE
177,39,1,FALSE
38,13,4,FALSE
75,12,2,FALSE
18,12,2,FALSE
20,10,3,FALSE
60,9,3,FALSE
227,42,1,FALSE
80,21,2,FALSE
139,23,2,FALSE
101,17,2,FALSE
91,23,3,FALSE
116,27,4,FALSE
102,23,4,FALSE
270,56,1,FALSE
109,20,3,FALSE
189,1,1,FALSE
65,14,4,FALSE
104,18,3,FALSE
111,24,1,FALSE
62,12,3,FALSE
62,19,1,FALSE
119,27,1,FALSE
97,31,2,FALSE
98,20,1,FALSE
38,12,3,FALSE
52,19,3,FALSE
39,19,2,FALSE
43,21,1,FALSE
33,16,2,FALSE
50,19,3,FALSE
62,33,3,FALSE
81,27,3,FALSE
66,13,4,FALSE
51,31,4,FALSE
102,32,1,FALSE
46,20,1,FALSE
182,58,2,FALSE
23,17,1,FALSE
96,7,0,FALSE
88,25,1,FALSE
7,6,0,FALSE
52,16,0,FALSE
144,48,1,FALSE
88,41,1,FALSE
68,20,0,FALSE
82,20,1,FALSE
47,15,0,FALSE
78,19,3,FALSE
63,21,3,FALSE
56,19,3,FALSE
253,63,1,FALSE
322,107,2,FALSE
142,42,2,FALSE
80,18,4,FALSE
25,12,1,FALSE
69,27,0,FALSE
83,26,1,FALSE
97,19,1,FALSE
111,25,1,FALSE
77,31,1,FALSE
103,22,1,FALSE
11,6,4,FALSE
296,144,1,FALSE
81,76,0,FALSE
78,18,0,FALSE
63,7,3,FALSE
91,16,3,FALSE
76,15,3,FALSE
130,17,0,FALSE
113,26,0,FALSE
76,20,2,FALSE
163,44,1,FALSE
159,44,1,FALSE
97,18,4,FALSE
90,16,1,FALSE
84,17,4,FALSE
77,18,4,FALSE
114,18,3,FALSE
180,32,4,FALSE
98,21,2,FALSE
102,19,3,FALSE
445,91,2,FALSE
156,37,3,FALSE
308,70,2,FALSE
57,18,4,FALSE
134,27,2,FALSE
154,36,2,FALSE
125,20,4,FALSE
103,30,0,FALSE
159,42,0,FALSE
134,37,0,FALSE
66,9,2,FALSE
79,15,3,FALSE
203,54,0,FALSE
13,7,4,FALSE
108,34,1,FALSE
105,33,1,FALSE
126,39,1,FALSE
18,14,1,FALSE
134,34,3,FALSE
33,15,2,FALSE
51,21,2,FALSE
53,22,2,FALSE
79,8,3,FALSE
200,41,2,FALSE
220,37,1,FALSE
85,17,2,FALSE
24,17,1,FALSE
134,35,4,FALSE
44,15,2,FALSE
82,23,1,FALSE
53,19,4,FALSE
72,18,0,FALSE
233,45,2,FALSE
82,16,2,FALSE
69,27,1,FALSE
127,37,3,FALSE
37,14,4,FALSE
76,30,0,FALSE
133,35,2,FALSE
115,23,1,FALSE
81,16,2,FALSE
25,17,2,FALSE
123,53,1,FALSE
13,10,0,FALSE
38,32,1,FALSE
149,35,2,FALSE
261,51,2,FALSE
197,36,1,FALSE
192,34,2,FALSE
136,31,0,FALSE
82,18,3,FALSE
99,25,2,FALSE
338,69,2,FALSE
210,35,1,FALSE
188,31,2,FALSE
100,22,3,FALSE
97,22,0,FALSE
69,33,4,FALSE
23,10,4,FALSE
99,28,1,FALSE
127,84,2,FALSE
138,24,0,FALSE
66,28,3,FALSE
81,24,1,FALSE
89,34,1,FALSE
107,30,1,FALSE
169,50,1,FALSE
76,28,2,FALSE
23,9,4,FALSE
220,38,1,FALSE
56,18,2,FALSE
30,16,2,FALSE
91,26,2,FALSE
88,31,1,FALSE
81,22,3,FALSE
36,4,4,FALSE
119,37,1,FALSE
34,14,3,FALSE
57,20,1,FALSE
210,44,3,FALSE
58,22,1,FALSE
39,16,1,FALSE
75,9,4,FALSE
86,11,4,FALSE
48,6,4,FALSE
60,25,2,FALSE
84,21,0,FALSE
46,19,0,FALSE
66,19,4,FALSE
81,22,1,FALSE
129,34,1,FALSE
122,25,0,FALSE
91,19,2,FALSE
107,28,1,FALSE
104,21,1,FALSE
137,22,4,FALSE
98,24,3,FALSE
153,38,1,FALSE
82,17,1,FALSE
179,35,1,FALSE
76,19,2,FALSE
71,19,2,FALSE
233,53,2,FALSE
97,14,3,FALSE
55,7,3,FALSE
84,21,1,FALSE
102,31,1,FALSE
155,39,1,FALSE
108,33,1,FALSE
176,42,1,FALSE
149,47,1,FALSE
83,22,0,FALSE
50,15,0,FALSE
137,28,1,FALSE
47,16,0,FALSE
122,28,1,FALSE
146,54,1,FALSE
93,17,2,FALSE
71,15,3,FALSE
60,13,4,FALSE
83,5,1,FALSE
158,32,1,FALSE
151,27,2,FALSE
77,18,3,FALSE
172,10,1,FALSE
55,4,4,FALSE
64,4,4,FALSE
59,4,4,FALSE
64,5,4,FALSE
56,1,4,FALSE
61,7,4,FALSE
81,7,4,FALSE
42,6,4,FALSE
77,9,4,FALSE
56,7,4,FALSE
45,3,4,FALSE
121,21,1,FALSE
67,2,1,FALSE
161,30,1,FALSE
77,9,1,FALSE
133,44,1,FALSE
110,19,1,FALSE
90,25,2,FALSE
111,31,2,FALSE
99,15,2,FALSE
93,19,3,FALSE
83,18,3,FALSE
66,17,3,FALSE
71,12,3,FALSE
26,20,1,FALSE
85,21,1,FALSE
81,17,3,FALSE
127,51,1,FALSE
94,34,1,FALSE
64,19,2,FALSE
90,27,1,FALSE
138,121,1,FALSE
96,29,1,FALSE
133,27,1,FALSE
281,69,0,FALSE
136,35,0,FALSE
107,19,0,FALSE
80,21,3,FALSE
123,32,1,FALSE
99,22,2,FALSE
50,17,1,FALSE
61,7,3,FALSE
281,16,3,FALSE
208,12,3,FALSE
347,11,1,FALSE
105,15,0,FALSE
82,22,0,FALSE
109,26,0,FALSE
80,32,0,FALSE
150,29,0,FALSE
127,40,0,FALSE
71,29,0,FALSE
137,31,0,FALSE
156,35,0,FALSE
74,21,0,FALSE
176,64,0,FALSE
117,35,0,FALSE
55,17,0,FALSE
103,15,0,FALSE
55,20,0,FALSE
89,34,0,FALSE
121,23,0,FALSE
121,46,0,FALSE
92,50,0,FALSE
161,59,0,FALSE
81,15,0,FALSE
121,59,0,FALSE
111,53,0,FALSE
155,84,0,FALSE
70,32,0,FALSE
173,56,0,FALSE
108,45,0,FALSE
105,52,3,FALSE
357,204,2,FALSE
133,26,0,FALSE
157,4,1,FALSE
72,13,3,FALSE
65,15,4,FALSE
49,2,2,FALSE
122,16,0,FALSE
89,11,1,FALSE
95,28,0,FALSE
165,50,0,FALSE
89,30,0,FALSE
166,47,0,FALSE
167,83,0,FALSE
71,35,0,FALSE
49,25,0,FALSE
13,11,0,FALSE
31,21,0,FALSE
17,15,0,FALSE
17,13,0,FALSE
20,12,0,FALSE
18,11,0,FALSE
22,15,0,FALSE
29,21,0,FALSE
39,19,0,FALSE
431,142,0,FALSE
79,29,4,FALSE
106,54,3,FALSE
47,24,4,FALSE
389,227,2,FALSE
32,1,4,FALSE
43,1,2,FALSE
170,1,0,FALSE
70,19,2,FALSE
118,23,1,FALSE
57,4,1,FALSE
398,15,1,FALSE
66,17,4,FALSE
67,5,3,FALSE
142,1,0,FALSE
132,16,0,FALSE
252,67,1,FALSE
63,28,2,FALSE
57,6,4,FALSE
289,95,1,FALSE
144,43,0,FALSE
98,27,2,FALSE
205,27,2,FALSE
34,13,4,FALSE
41,16,2,FALSE
153,12,2,FALSE
85,15,2,FALSE
99,19,4,FALSE
126,68,3,FALSE
106,25,3,FALSE
98,50,2,FALSE
127,54,2,FALSE
61,17,3,FALSE
97,25,3,FALSE
87,31,4,FALSE
149,42,4,FALSE
146,37,1,FALSE
69,20,4,FALSE
172,44,4,FALSE
35,26,1,FALSE
34,19,3,FALSE
284,95,3,FALSE
58,20,1,FALSE
36,27,2,FALSE
328,43,2,FALSE
24,18,1,FALSE
65,8,3,FALSE
506,178,1,FALSE
90,3,4,FALSE
84,3,2,FALSE
102,21,2,FALSE
39,16,3,FALSE
27,21,1,FALSE
180,43,4,FALSE
20,14,2,FALSE
53,11,4,FALSE
110,29,4,FALSE
149,46,1,FALSE
95,20,2,FALSE
62,10,3,FALSE
130,17,1,FALSE
140,18,2,FALSE
103,17,0,FALSE
67,1,2,FALSE
81,20,2,FALSE
198,44,0,FALSE
80,11,4,FALSE
70,11,3,FALSE
96,22,1,FALSE
154,21,3,FALSE
108,20,1,FALSE
60,14,4,FALSE
101,13,3,FALSE
146,29,0,FALSE
118,23,0,FALSE
58,27,0,FALSE
94,45,1,FALSE
137,15,2,FALSE
75,3,2,FALSE
26,17,0,FALSE
62,3,2,FALSE
74,12,2,FALSE
90,21,1,FALSE
73,2,1,FALSE
38,15,3,FALSE
41,3,4,FALSE
196,95,2,FALSE
28,21,2,FALSE
201,36,2,FALSE
88,26,0,FALSE
122,35,1,FALSE
132,29,1,FALSE
77,23,4,FALSE
81,9,2,FALSE
65,19,2,FALSE
52,17,3,FALSE
116,27,2,FALSE
61,22,1,FALSE
433,132,0,FALSE
33,18,1,FALSE
54,30,1,FALSE
382,126,1,FALSE
226,93,0,FALSE
98,39,0,FALSE
96,20,2,FALSE
223,76,1,FALSE
67,31,0,FALSE
101,31,3,FALSE
73,24,4,FALSE
95,36,1,FALSE
715,141,1,FALSE
57,28,1,FALSE
22,12,4,FALSE
33,2,4,FALSE
71,23,4,FALSE
56,18,4,FALSE
24,13,3,FALSE
67,17,3,FALSE
91,23,1,FALSE
96,27,3,FALSE
109,13,2,FALSE
52,21,3,FALSE
55,22,0,FALSE
24,10,4,FALSE
441,101,3,FALSE
244,58,1,FALSE
166,54,3,FALSE
66,32,0,FALSE
985,261,4,FALSE
66,31,1,FALSE
374,82,0,FALSE
110,13,2,FALSE
147,1,0,FALSE
78,4,2,FALSE
100,10,1,FALSE
42,19,0,FALSE
53,16,2,FALSE
53,19,3,FALSE
314,69,1,FALSE
126,21,2,FALSE
102,30,1,FALSE
124,25,2,FALSE
87,12,2,FALSE
37,13,4,FALSE
79,11,2,FALSE
70,7,2,FALSE
60,20,0,FALSE
65,23,3,FALSE
38,14,2,FALSE
83,16,2,FALSE
53,1,2,FALSE
55,1,2,FALSE
92,1,2,FALSE
101,1,4,FALSE
58,2,2,FALSE
92,16,1,FALSE
67,4,1,FALSE
203,22,1,FALSE
87,29,2,FALSE
71,11,1,FALSE
31,25,1,FALSE
114,28,0,FALSE
70,64,1,FALSE
28,20,2,FALSE
28,18,1,FALSE
58,34,2,FALSE
171,32,3,FALSE
115,17,2,FALSE
82,11,2,FALSE
47,17,1,FALSE
387,102,2,FALSE
153,12,1,FALSE
96,19,0,FALSE
393,105,2,FALSE
93,1,1,FALSE
64,20,1,FALSE
113,19,2,FALSE
174,85,2,FALSE
41,1,3,FALSE
165,35,2,FALSE
1513,351,1,FALSE
131,35,2,FALSE
155,36,4,FALSE
362,111,0,FALSE
82,10,4,FALSE
126,18,4,FALSE
98,12,3,FALSE
94,11,3,FALSE
80,10,3,FALSE
98,11,4,FALSE
223,50,4,FALSE
98,18,4,FALSE
86,10,3,FALSE
51,20,2,FALSE
29,15,0,FALSE
102,43,1,FALSE
25,15,1,FALSE
85,30,2,FALSE
86,33,4,FALSE
83,32,3,FALSE
97,36,3,FALSE
62,18,3,FALSE
42,17,4,FALSE
26,14,0,FALSE
193,53,2,FALSE
232,40,0,FALSE
108,23,0,FALSE
254,66,2,FALSE
98,18,1,FALSE
126,12,0,FALSE
162,79,1,FALSE
33,20,1,FALSE
72,20,4,FALSE
73,19,2,FALSE
122,43,1,FALSE
81,26,0,FALSE
109,38,0,FALSE
239,65,3,FALSE
128,31,4,FALSE
80,27,4,FALSE
65,7,1,FALSE
147,37,0,FALSE
23,11,4,FALSE
22,11,4,FALSE
184,53,1,FALSE
75,6,2,FALSE
121,11,0,FALSE
235,62,0,FALSE
10,7,2,FALSE
79,11,3,FALSE
85,29,0,FALSE
101,23,0,FALSE
143,28,0,FALSE
93,14,0,FALSE
189,46,1,FALSE
121,15,0,FALSE
115,29,2,FALSE
118,35,2,FALSE
188,46,0,FALSE
104,33,4,FALSE
53,24,2,FALSE
16,14,2,FALSE
70,9,4,FALSE
79,22,4,FALSE
102,16,1,FALSE
138,125,1,FALSE
178,11,2,FALSE
59,37,1,FALSE
44,23,2,FALSE
98,24,2,FALSE
264,83,0,FALSE
58,45,1,FALSE
93,44,1,FALSE
46,3,4,FALSE
110,25,4,FALSE
70,11,4,FALSE
234,81,3,FALSE
101,39,1,FALSE
71,62,1,FALSE
131,15,1,FALSE
104,40,2,FALSE
141,33,0,FALSE
66,2,3,FALSE
81,12,3,FALSE
81,13,3,FALSE
618,307,1,FALSE
124,39,2,FALSE
109,10,1,FALSE
256,32,2,FALSE
108,22,0,FALSE
46,2,4,FALSE
267,29,1,FALSE
104,5,0,FALSE
22,15,2,FALSE
38,14,4,FALSE
86,28,1,FALSE
71,23,2,FALSE
99,19,2,FALSE
90,38,1,FALSE
133,43,1,FALSE
170,55,1,FALSE
191,2,0,FALSE
147,21,3,FALSE
99,14,3,FALSE
94,14,0,FALSE
148,21,3,FALSE
168,27,0,FALSE
105,19,3,FALSE
40,15,3,FALSE
31,12,3,FALSE
142,20,3,FALSE
183,27,0,FALSE
111,17,3,FALSE
67,13,4,FALSE
228,39,0,FALSE
159,25,0,FALSE
104,14,0,FALSE
179,50,0,FALSE
100,26,0,FALSE
56,32,2,FALSE
219,36,0,FALSE
44,2,4,FALSE
168,43,2,FALSE
81,17,2,FALSE
1354,277,2,FALSE
304,50,2,FALSE
225,38,2,FALSE
20,9,4,FALSE
102,14,2,FALSE
100,22,4,FALSE
52,17,2,FALSE
432,93,4,FALSE
257,51,0,FALSE
77,6,3,FALSE
126,53,1,FALSE
352,111,0,FALSE
194,40,1,FALSE
510,154,4,FALSE
183,47,3,FALSE
76,17,4,FALSE
158,33,4,FALSE
89,48,0,FALSE
103,26,1,FALSE
55,17,2,FALSE
6,6,1,FALSE
16,11,0,FALSE
37,25,1,FALSE
53,15,4,FALSE
50,4,4,FALSE
97,18,2,FALSE
195,34,1,FALSE
81,16,0,FALSE
70,16,0,FALSE
153,5,0,FALSE
18,15,2,FALSE
61,19,1,FALSE
132,35,1,FALSE
53,22,1,FALSE
103,17,3,FALSE
88,21,1,FALSE
62,20,0,FALSE
76,21,0,FALSE
100,17,0,FALSE
20,13,0,FALSE
263,81,1,FALSE
309,82,1,FALSE
312,1,0,FALSE
92,3,1,FALSE
89,1,3,FALSE
97,4,0,FALSE
56,38,1,FALSE
64,21,2,FALSE
73,21,3,FALSE
84,23,0,FALSE
106,38,0,FALSE
126,11,0,FALSE
76,7,1,FALSE
442,53,1,FALSE
94,19,1,FALSE
178,29,1,FALSE
96,28,0,FALSE
81,28,0,FALSE
63,32,1,FALSE
367,133,1,FALSE
19,14,1,FALSE
107,6,0,FALSE
53,19,0,FALSE
50,36,1,FALSE
205,48,3,FALSE
234,57,1,FALSE
165,38,1,FALSE
110,31,2,FALSE
185,37,2,FALSE
51,18,3,FALSE
58,22,4,FALSE
40,16,4,FALSE
273,67,3,FALSE
201,44,2,FALSE
119,23,2,FALSE
123,38,2,FALSE
133,37,2,FALSE
448,78,2,FALSE
29,20,2,FALSE
104,5,1,FALSE
145,6,0,FALSE
169,6,0,FALSE
117,5,1,FALSE
156,4,0,FALSE
111,3,0,FALSE
185,1,1,FALSE
100,36,1,FALSE
158,4,0,FALSE
155,8,0,FALSE
170,8,0,FALSE
135,4,0,FALSE
106,2,0,FALSE
69,17,2,FALSE
54,25,4,FALSE
70,9,3,FALSE
140,21,3,FALSE
131,25,3,FALSE
200,40,3,FALSE
133,25,1,FALSE
78,13,1,FALSE
106,20,3,FALSE
68,15,4,FALSE
71,17,3,FALSE
104,26,0,FALSE
71,17,2,FALSE
32,16,2,FALSE
180,48,0,FALSE
472,122,0,FALSE
704,137,0,FALSE
134,32,0,FALSE
121,25,0,FALSE
980,1,1,FALSE
37,23,1,FALSE
18,16,2,FALSE
123,27,0,FALSE
66,24,2,FALSE
104,31,0,FALSE
51,34,0,FALSE
38,20,2,FALSE
116,34,2,FALSE
122,42,2,FALSE
22,14,2,FALSE
23,13,1,FALSE
16,12,2,FALSE
128,31,0,FALSE
118,27,0,FALSE
137,33,0,FALSE
130,31,0,FALSE
15,11,2,FALSE
103,24,3,FALSE
73,2,0,FALSE
463,105,0,FALSE
64,22,1,FALSE
164,44,0,FALSE
111,25,0,FALSE
207,49,0,FALSE
78,21,0,FALSE
71,22,0,FALSE
143,30,0,FALSE
104,28,0,FALSE
119,23,0,FALSE
315,78,0,FALSE
124,26,0,FALSE
108,25,0,FALSE
192,42,0,FALSE
77,24,0,FALSE
104,33,0,FALSE
86,23,0,FALSE
170,41,0,FALSE
188,49,0,FALSE
191,51,0,FALSE
94,29,0,FALSE
121,36,0,FALSE
112,25,0,FALSE
240,48,0,FALSE
212,53,0,FALSE
233,52,0,FALSE
170,42,0,FALSE
101,21,0,FALSE
183,44,0,FALSE
223,53,0,FALSE
288,67,0,FALSE
196,40,0,FALSE
524,107,0,FALSE
206,41,0,FALSE
182,44,0,FALSE
140,28,2,FALSE
188,2,0,FALSE
89,22,1,FALSE
96,15,3,FALSE
169,26,1,FALSE
74,11,4,FALSE
229,45,1,FALSE
160,36,2,FALSE
151,27,0,FALSE
80,13,4,FALSE
65,5,3,FALSE
83,19,0,FALSE
128,23,2,FALSE
131,23,2,FALSE
117,17,3,FALSE
100,12,3,FALSE
177,23,3,FALSE
73,14,4,FALSE
107,21,3,FALSE
310,63,1,FALSE
104,16,3,FALSE
74,4,0,FALSE
114,20,2,FALSE
254,49,1,FALSE
164,36,4,FALSE
179,34,3,FALSE
161,26,3,FALSE
82,12,2,FALSE
92,15,2,FALSE
84,9,1,FALSE
172,22,1,FALSE
95,24,2,FALSE
120,26,2,FALSE
95,15,0,FALSE
147,25,0,FALSE
111,7,0,FALSE
81,14,2,FALSE
120,20,0,FALSE
94,20,0,FALSE
129,18,0,FALSE
159,28,1,FALSE
105,17,0,FALSE
68,7,0,FALSE
211,44,0,FALSE
146,33,0,FALSE
145,29,1,FALSE
106,10,1,FALSE
100,19,0,FALSE
59,5,2,FALSE
224,40,3,FALSE
257,42,0,FALSE
140,27,0,FALSE
147,28,0,FALSE
100,17,4,FALSE
70,13,4,FALSE
159,33,0,FALSE
163,31,1,FALSE
89,19,0,FALSE
127,19,0,FALSE
139,3,0,FALSE
123,3,0,FALSE
163,31,0,FALSE
84,21,2,FALSE
116,26,0,FALSE
109,6,3,FALSE
108,5,0,FALSE
138,40,2,FALSE
156,38,2,FALSE
125,32,1,FALSE
15,9,2,FALSE
115,24,1,FALSE
212,44,3,FALSE
101,19,0,FALSE
115,22,0,FALSE
112,17,4,FALSE
213,33,0,FALSE
170,33,0,FALSE
118,21,3,FALSE
77,9,2,FALSE
103,21,3,FALSE
250,54,2,FALSE
86,19,1,FALSE
118,26,3,FALSE
267,56,0,FALSE
188,15,0,FALSE
183,31,0,FALSE
131,4,0,FALSE
166,4,0,FALSE
178,33,1,FALSE
433,89,0,FALSE
92,17,4,FALSE
126,31,2,FALSE
383,64,0,FALSE
94,15,4,FALSE
79,6,2,FALSE
71,5,2,FALSE
194,38,1,FALSE
148,19,4,FALSE
412,226,2,FALSE
113,44,2,FALSE
188,45,1,FALSE
211,37,1,FALSE
238,124,2,FALSE
155,21,1,FALSE
263,144,2,FALSE
73,17,2,FALSE
81,19,4,FALSE
143,34,0,FALSE
167,38,0,FALSE
105,20,1,FALSE
93,16,3,FALSE
108,32,2,FALSE
73,6,0,FALSE
84,11,3,FALSE
112,17,1,FALSE
120,21,3,FALSE
57,18,1,FALSE
171,1,1,FALSE
37,11,4,FALSE
128,28,2,FALSE
60,6,3,FALSE
67,8,4,FALSE
87,6,1,FALSE
61,19,4,FALSE
59,1,2,FALSE
181,38,2,FALSE
60,13,3,FALSE
149,36,1,FALSE
51,7,4,FALSE
217,62,0,FALSE
183,50,0,FALSE
175,49,4,FALSE
128,34,1,FALSE
135,36,1,FALSE
144,34,2,FALSE
177,38,3,FALSE
170,39,0,FALSE
123,21,1,FALSE
121,28,3,FALSE
307,71,2,FALSE
203,56,1,FALSE
131,33,1,FALSE
262,41,0,FALSE
245,58,0,FALSE
108,7,1,FALSE
103,4,0,FALSE
155,40,1,FALSE
102,8,0,FALSE
249,1,0,FALSE
163,1,1,FALSE
150,30,1,FALSE
162,20,0,FALSE
174,44,0,FALSE
90,3,2,FALSE
161,43,1,FALSE
225,30,4,FALSE
95,22,1,FALSE
123,28,1,FALSE
66,38,1,FALSE
73,26,3,FALSE
157,52,3,FALSE
90,2,1,FALSE
68,1,3,FALSE
62,7,3,FALSE
163,9,1,FALSE
56,18,0,FALSE
108,12,0,FALSE
89,8,1,FALSE
62,27,3,FALSE
127,21,1,FALSE
182,38,1,FALSE
151,33,1,FALSE
265,1,2,FALSE
182,34,0,FALSE
99,17,2,FALSE
138,32,1,FALSE
77,3,2,FALSE
85,33,1,FALSE
112,18,0,FALSE
110,12,0,FALSE
66,25,0,FALSE
111,9,3,FALSE
415,2,1,FALSE
100,12,0,FALSE
141,26,1,FALSE
418,102,1,FALSE
869,133,0,FALSE
75,1,1,FALSE
77,5,2,FALSE
818,1,0,FALSE
42,1,4,FALSE
72,6,3,FALSE
107,21,1,FALSE
149,33,0,FALSE
101,19,1,FALSE
145,15,2,FALSE
16,9,4,FALSE
130,32,4,FALSE
177,23,1,FALSE
205,40,2,FALSE
96,1,1,FALSE
191,18,1,FALSE
152,30,2,FALSE
264,42,0,FALSE
258,60,0,FALSE
182,41,1,FALSE
91,5,2,FALSE
133,11,0,FALSE
140,35,1,FALSE
103,45,1,FALSE
110,8,0,FALSE
74,27,1,FALSE
140,30,1,FALSE
164,1,1,FALSE
156,20,0,FALSE
89,22,0,FALSE
282,36,4,FALSE
196,35,1,FALSE
98,22,1,FALSE
125,28,1,FALSE
84,16,0,FALSE
98,27,1,FALSE
72,1,3,FALSE
84,19,0,FALSE
188,35,1,FALSE
153,33,1,FALSE
433,48,0,FALSE
95,15,2,FALSE
230,8,0,FALSE
137,49,2,FALSE
136,22,0,FALSE
84,28,0,FALSE
76,27,3,FALSE
393,2,1,FALSE
100,11,0,FALSE
403,100,1,FALSE
102,1,1,FALSE
92,18,0,FALSE
86,4,2,FALSE
103,1,1,FALSE
898,134,0,FALSE
58,3,2,FALSE
81,11,3,FALSE
176,23,1,FALSE
72,18,3,FALSE
72,21,3,FALSE
82,24,4,FALSE
125,34,4,FALSE
151,48,4,FALSE
87,23,4,FALSE
110,28,4,FALSE
103,26,3,FALSE
143,41,3,FALSE
122,33,3,FALSE
194,62,2,FALSE
806,93,2,FALSE
700,4,0,FALSE
194,46,1,FALSE
134,37,3,FALSE
113,37,2,FALSE
171,27,0,FALSE
83,22,2,FALSE
51,14,4,FALSE
170,46,4,FALSE
153,52,2,FALSE
48,14,4,FALSE
89,25,4,FALSE
199,57,3,FALSE
156,45,2,FALSE
65,29,4,FALSE
75,17,3,FALSE
111,23,3,FALSE
94,22,3,FALSE
87,21,3,FALSE
78,22,3,FALSE
66,19,3,FALSE
64,22,3,FALSE
89,21,4,FALSE
18,9,4,FALSE
273,63,2,FALSE
42,20,0,FALSE
75,19,4,FALSE
38,20,0,FALSE
153,24,2,FALSE
32,17,2,FALSE
152,49,2,FALSE
280,65,2,FALSE
114,32,4,FALSE
90,11,4,FALSE
96,26,2,FALSE
117,39,4,FALSE
85,1,1,FALSE
191,64,0,FALSE
90,1,1,FALSE
237,78,1,FALSE
89,14,3,FALSE
481,157,4,FALSE
121,40,0,FALSE
1193,141,2,FALSE
96,27,2,FALSE
141,24,0,FALSE
63,23,3,FALSE
345,80,4,FALSE
202,46,0,FALSE
92,27,3,FALSE
269,72,1,FALSE
170,44,2,FALSE
82,18,4,FALSE
220,60,2,FALSE
88,30,1,FALSE
212,1,0,FALSE
56,17,0,FALSE
74,18,2,FALSE
59,28,0,FALSE
124,28,3,FALSE
277,72,3,FALSE
399,119,3,FALSE
95,28,3,FALSE
166,52,3,FALSE
72,19,0,FALSE
66,23,1,FALSE
124,37,2,FALSE
137,33,2,FALSE
374,122,4,FALSE
32,17,0,FALSE
150,52,1,FALSE
215,69,2,FALSE
118,32,4,FALSE
227,57,2,FALSE
201,88,2,FALSE
15,11,3,FALSE
61,22,2,FALSE
66,25,1,FALSE
131,51,2,FALSE
254,52,2,FALSE
166,76,2,FALSE
800,1,0,FALSE
765,137,2,FALSE
97,21,0,FALSE
168,35,0,FALSE
98,18,3,FALSE
180,37,0,FALSE
176,37,0,FALSE
122,27,0,FALSE
184,37,0,FALSE
95,23,0,FALSE
104,25,2,FALSE
92,22,0,FALSE
191,39,0,FALSE
99,18,3,FALSE
167,14,1,FALSE
126,26,3,FALSE
