LOC,CC,PC,Is_Long_Parameter_List
8.468761,1,11,TRUE
14.823623,2,11,TRUE
12,2,7.708257,TRUE
53.964709,9,6.006227,TRUE
17.257041,1,9,TRUE
51,2.655429,5,TRUE
68.370589,9.437714,5,TRUE
104.467702,13.265336,5,TRUE
44,3.306591,6.263735,TRUE
77.914322,12,5,TRUE
72,7.957407,5.355728,TRUE
42,3.666547,5,TRUE
15.39701,3,8,TRUE
21,2,5.128234,TRUE
20.860931,1.21522,16.105772,TRUE
293,95.882634,6.602199,TRUE
381.985555,108.621272,13.352847,TRUE
529.689124,162.308714,8.536579,TRUE
583.925511,168,9.799703,TRUE
493.386168,129.0511,11.916735,TRUE
404.019276,127.991674,9.94635,TRUE
322.314784,89.350521,9.690015,TRUE
195.46983,69.921578,5.612992,TRUE
153.756288,51.294548,8.837998,TRUE
162.129502,50.995892,8.485767,TRUE
106.483064,36.47983,8.341832,TRUE
67.546757,21.440196,8.061827,TRUE
53.347963,18,7.172161,TRUE
36.092364,11.848082,10.191364,TRUE
37.042376,11.864549,7.625158,TRUE
35.943701,10.619884,7.793054,TRUE
64.822602,31.922867,5.193049,TRUE
34,5.961392,8,TRUE
65.858981,31.013828,5.366883,TRUE
36,6,7.035148,TRUE
18.981329,1,14,TRUE
27.874968,4,6,TRUE
12,2,8.345069,TRUE
33.531204,4,8.655972,TRUE
7.265539,3,8,TRUE
362.255967,63.082756,7.722147,TRUE
43.132513,12,5,TRUE
30,8,5.813516,TRUE
43.827451,9,7,TRUE
23.26699,2.278206,14.901081,TRUE
50.971452,13,6,TRUE
11,1.257533,10,TRUE
21,2.254423,9,TRUE
18,4.145722,7,TRUE
9,1.702949,11.673042,TRUE
208.939723,60.631135,5,TRUE
30.840126,9.356997,15.46726,TRUE
43,4.177645,11,TRUE
44.326796,6,5.631378,TRUE
167.202224,46.112542,5.912625,TRUE
18,2,7.37548,TRUE
4.957132,2,7,TRUE
5,2,9.323466,TRUE
5,2,10.00528,TRUE
5,2,10.275741,TRUE
4.769723,2,12,TRUE
5,1.888459,13,TRUE
4.900682,2,13.750381,TRUE
56,11.149612,5,TRUE
78,19,6.971841,TRUE
23.922747,7.335411,5,TRUE
37,10.876156,6.976362,TRUE
22.666736,3,6,TRUE
6,2,7.240313,TRUE
6,1,9.48001,TRUE
37,9.543253,6,TRUE
89.647008,4.555522,7.444538,TRUE
10,1,10.380094,TRUE
20.055876,5,8,TRUE
97.177691,21.530518,7,TRUE
36.520187,5.253943,12,TRUE
13,3,6.523215,TRUE
16,3,8.241401,TRUE
29.957424,6.685679,14,TRUE
54.148622,6.076717,7,TRUE
14,4,8.711841,TRUE
46.40901,15.086446,5,TRUE
16.281844,1,5,TRUE
44,10.371675,6,TRUE
79.368035,30.246789,6.019165,TRUE
43,8.781234,5,TRUE
14,1.052834,12.977633,TRUE
78.099362,14,6.696429,TRUE
32.805085,9.630301,15.732055,TRUE
7,2.612472,8,TRUE
9.854437,2,8,TRUE
49.930848,11.291765,12.634996,TRUE
51,7.114717,16.349394,TRUE
11,4,8.155513,TRUE
35,6.292096,5,TRUE
37.077066,14.683679,6,TRUE
32,13.362951,5,TRUE
55.706793,17.287072,7,TRUE
108.381126,35.330692,5.757427,TRUE
18,7.938001,5,TRUE
5,1,10.43348,TRUE
5,1,11.856247,TRUE
5,1,13.975057,TRUE
5.293742,1,14,TRUE
5,1,15.176236,TRUE
4.902958,1,16.652407,TRUE
13.066561,1.462699,10,TRUE
15.490703,2,9,TRUE
3.095624,1,18,TRUE
40,8,6.186786,TRUE
96.206726,24.553098,12.285496,TRUE
5.696752,1,13,TRUE
19.114892,3,10.589734,TRUE
16.665452,2.656635,12,TRUE
11,2,9.335613,TRUE
23.642576,1,19,TRUE
0,1,27.023871,TRUE
0,1,15.214111,TRUE
2.031316,1,25.357622,TRUE
29.391402,7,9.940862,TRUE
29,3.804769,6,TRUE
2.264156,1,20,TRUE
75.647806,25.970617,7.714008,TRUE
11,1,6.018731,TRUE
80,12.02258,5.191432,TRUE
17.152481,3,9,TRUE
14,1,8.200186,TRUE
17,1.108562,10.312541,TRUE
63.423344,6.54101,11.244843,TRUE
69.505989,16.483656,5.047647,TRUE
27,4.310182,6,TRUE
44,11,5.856039,TRUE
39.27943,7,5,TRUE
80,21.044752,5,TRUE
18,2.596969,6,TRUE
40.68235,9,5,TRUE
68.861654,15,5,TRUE
29.073762,6,5,TRUE
101.323687,24,5,TRUE
95.948079,22.728588,10,TRUE
29.585799,3,5,TRUE
52,10,5.665659,TRUE
39,4.029926,5,TRUE
30.234699,1,6,TRUE
68.072137,13,9.988444,TRUE
24,6.427296,11.102671,TRUE
20,2.619314,9,TRUE
37.77566,4.380683,9.578846,TRUE
25,1.613791,20.179616,TRUE
21,1.850017,18.11002,TRUE
16.864741,1,14,TRUE
24,1,8.828915,TRUE
195.782967,40.026169,5,TRUE
24.798378,1.053437,20,TRUE
32,10,5.75686,TRUE
10,5.643981,6,TRUE
11,2.863753,27.326396,TRUE
14,1,12.227667,TRUE
20,4,8.644687,TRUE
29.975445,1.710256,18.243297,TRUE
10,2.396732,11,TRUE
5.385101,1,18.767426,TRUE
39.727873,3.407949,26.45333,TRUE
6.174218,1,11,TRUE
3.478633,1,16,TRUE
28,5,11.937992,TRUE
3.77703,1,19.343214,TRUE
3,1,28.752204,TRUE
3,1,23.585139,TRUE
3.323014,1,27.240348,TRUE
4,1,24.287513,TRUE
4,1,24.989676,TRUE
14,1.385426,11,TRUE
42.101502,4.703543,23.68819,TRUE
29.035968,5.766775,17.079715,TRUE
20.76848,2.028531,11,TRUE
35.794179,6,15,TRUE
17,2.573012,11,TRUE
10.13756,1,17,TRUE
95.779819,15,5,TRUE
21,3.119749,9,TRUE
12,1,11.115057,TRUE
19.762576,4,12.997896,TRUE
3.967015,1,12,TRUE
8.458708,2.715705,26,TRUE
4,2,11.68588,TRUE
9,1,8.125015,TRUE
19,3,11.705626,TRUE
41,9.768469,11.908447,TRUE
12.797045,3.855185,9,TRUE
14.591401,1,11,TRUE
13.678332,1,10,TRUE
31.992249,1.727663,25.391735,TRUE
4.214828,1,19,TRUE
39,9,6.925455,TRUE
21,1.20257,17.909423,TRUE
24.423184,3.600715,15.937943,TRUE
3,1,23.936805,TRUE
12.05655,2,15.018792,TRUE
21.45483,1.151775,21.249722,TRUE
15.189443,2.412756,16,TRUE
8,1,13.311374,TRUE
6.364275,1,11.184185,TRUE
6.992234,1,18.364618,TRUE
8.90307,1,14.690861,TRUE
12.999987,2,15.68555,TRUE
19.562677,2.500424,22,TRUE
16.238937,1,15.271467,TRUE
11,1.054117,20.584688,TRUE
13.393886,3.529498,13,TRUE
10,3,9.006389,TRUE
10,3.476081,11.762666,TRUE
27,5.62756,7,TRUE
114,27.170613,5,TRUE
48.980175,11.748536,7,TRUE
50.034885,11.558397,11.569876,TRUE
137.526597,42.149496,5.274612,TRUE
21.033762,3.070385,14.494258,TRUE
15.043016,5,7,TRUE
89.806651,25.027772,5,TRUE
27.200771,5.367695,11.616354,TRUE
26.472623,9,6,TRUE
42.884968,11.199797,8.16145,TRUE
16.840222,4,8,TRUE
12.688707,2.243959,18,TRUE
34.674931,8.73425,10.247702,TRUE
54,7.509922,8.554866,TRUE
18.672049,5,10,TRUE
19,4.429189,9,TRUE
33.818229,12.244795,6,TRUE
104.36045,28.328438,5,TRUE
20,3,10.910242,TRUE
37,7.028178,9,TRUE
12,2.854028,15,TRUE
14.437722,3,8,TRUE
19.153348,4.996267,12.162266,TRUE
24.072791,7,8.847523,TRUE
72.869141,16.129135,5,TRUE
66,14.454733,6.300336,TRUE
9,4.536414,5,TRUE
20,2.04714,13.758532,TRUE
24,4,6.887402,TRUE
19.018026,7,5,TRUE
44.086729,13,6,TRUE
23,4,8.80414,TRUE
51.759344,12,5,TRUE
73,16.940598,6.741961,TRUE
247.889912,55.656472,12.331696,TRUE
50.235657,18.421166,5.496844,TRUE
130.052458,26.469345,7,TRUE
136.464322,29.407246,6.267052,TRUE
22,1.301718,5,TRUE
144.549779,26,5.991834,TRUE
141.031573,31.415267,5,TRUE
163.092587,42.097023,5.191274,TRUE
27.884412,5,7,TRUE
108.717482,20.68352,5.869181,TRUE
52.468882,15.33332,5.751231,TRUE
74.619586,15.144438,6,TRUE
20.584133,1,5,TRUE
24,3,6.396049,TRUE
10,3,7.775848,TRUE
109,23.266903,12,TRUE
40,3.054055,5,TRUE
95.08818,39.378628,6.392807,TRUE
54,7,5.848277,TRUE
12,5,5.673429,TRUE
157.071072,3.937896,5.89373,TRUE
162.963098,30.656801,8.743858,TRUE
47,13.887551,6,TRUE
18.269885,3,8,TRUE
24.078708,1,18.298498,TRUE
43.537141,6.271933,5,TRUE
8,1,11.478964,TRUE
41,1.868835,7,TRUE
53,1.581742,9.953013,TRUE
29.608785,2.5913,9,TRUE
30,6.952901,6,TRUE
40,4,20.378369,TRUE
46.053709,5.881062,8,TRUE
44.531202,5,5.037362,TRUE
104.580482,8.324507,5.517906,TRUE
18.970559,1.498761,7,TRUE
46,7.661822,5,TRUE
28.726248,5,6,TRUE
83.311497,26.931462,5,TRUE
22,1.945358,10,TRUE
39,5.027802,5,TRUE
18.222343,3,6,TRUE
72,14.430789,5,TRUE
37,9,6.482806,TRUE
54.554286,13.651595,6,TRUE
32,1.35676,5.44267,TRUE
19.241252,2,5,TRUE
26,1.606254,5.960922,TRUE
27,1.281596,7.855854,TRUE
24.209549,2,7,TRUE
28,1.783015,5,TRUE
40,5,6.643017,TRUE
18,1.602395,5,TRUE
59,8.32107,6,TRUE
41,7.037366,6,TRUE
19.786426,3,6,TRUE
90.662454,10.868568,5.683609,TRUE
52,7.854363,6,TRUE
33.861236,9.347741,15,TRUE
81.334953,7.161796,5,TRUE
69.008816,16,6,TRUE
31,11.990794,7.33571,TRUE
149.91895,1.175373,5.484924,TRUE
201.232692,25.317746,6.931624,TRUE
125.060261,4.534221,6.820758,TRUE
15,1,8.106926,TRUE
69.491331,8.254362,6.703164,TRUE
35.167386,3.240901,9,TRUE
25,8,6.919603,TRUE
18,7.222583,6,TRUE
24.040393,1,5,TRUE
93.295648,2.370504,7.017764,TRUE
112.63304,5,6.90059,TRUE
19.998322,2,7,TRUE
21.129547,4,10,TRUE
18.508273,7.220419,11.687621,TRUE
35.610565,8,10.083362,TRUE
40.19537,9.195341,12.591678,TRUE
40.908954,9,12.324694,TRUE
50.005956,12,10.298347,TRUE
56.586404,12,10.521271,TRUE
24.493858,1,10.54449,TRUE
15.352378,6,6,TRUE
40,2.419128,5,TRUE
44,11,5.90518,TRUE
34.33292,13.8981,5,TRUE
38,13,5.44171,TRUE
47.017342,9.088746,9,TRUE
12,3.828683,8,TRUE
48,10.014325,9,TRUE
19.942118,2.086542,13,TRUE
24.362222,2,13.976492,TRUE
15.485671,9,9,TRUE
14,6.513666,7.49485,TRUE
10,2,9.31365,TRUE
3.331801,2,7,TRUE
3,1.751431,9,TRUE
3,2,7.849422,TRUE
4.678764,2,13,TRUE
3,1.795432,14.123731,TRUE
12,5,9.044167,TRUE
43,9.971343,9,TRUE
10,1,12.330946,TRUE
22,2.181992,14.049303,TRUE
30,7,6.169097,TRUE
13,1,11.448716,TRUE
35,8.757948,7,TRUE
40,9.214476,6,TRUE
22,6,7.18229,TRUE
99.119484,24.864373,7,TRUE
57,12.336962,7.00845,TRUE
220.78801,39.795979,5.539863,TRUE
125.167324,4.713141,6.220605,TRUE
31,14.966614,8.221788,TRUE
28,5.565699,11,TRUE
38,6,10.368538,TRUE
30,4.337968,12.174908,TRUE
49.680499,10,5,TRUE
56.098043,3,5.918495,TRUE
27,2,5.164507,TRUE
99.911769,11.770128,5,TRUE
13.920922,5,7,TRUE
43,7,5.908219,TRUE
24,1.884677,9.081087,TRUE
100.194033,20,8.613523,TRUE
99.978107,5.697425,5.437938,TRUE
98.359672,15.246168,5.244883,TRUE
25.030921,2,5,TRUE
91,10,6.401817,TRUE
45.875345,9,11.224677,TRUE
70,5.710456,5,TRUE
38.641784,3,13.920773,TRUE
27,4,7.310076,TRUE
57,9,6.044226,TRUE
44.020112,3,5,TRUE
109.919437,5,6.370305,TRUE
40.178336,1.309775,5,TRUE
40.513873,2,5,TRUE
23,1.266295,7,TRUE
70.485922,13,12.999108,TRUE
155.005181,17.297601,10.60084,TRUE
36,7,6.383034,TRUE
44,5.021314,6,TRUE
16.693332,5.84426,9,TRUE
30,9,6.945382,TRUE
25,3,5.885545,TRUE
29.703337,8,5,TRUE
29,2,5.150354,TRUE
56.689242,8,5,TRUE
31,6.580684,5,TRUE
15.170595,1,12.616387,TRUE
173.499775,20.419973,5.228807,TRUE
25,1.047746,5,TRUE
113.135139,5,5.684789,TRUE
110.756368,10.960003,5.492634,TRUE
3.987566,2,5,TRUE
28.399235,9.612877,7.798866,TRUE
95.41146,12.361722,6.924788,TRUE
21,7,6.269968,TRUE
15,6.612108,5,TRUE
63.824595,22,5,TRUE
31.011775,14.996586,5.219952,TRUE
34,9,5.188259,TRUE
26.125879,7,7.543294,TRUE
14,5.585722,5,TRUE
12,1.445797,15.016455,TRUE
11.224828,2,9,TRUE
13.930388,4.668109,13,TRUE
127.452659,40.516874,5.06262,TRUE
37,9,6.135636,TRUE
18,4.48741,7,TRUE
20.442907,3.013796,10,TRUE
81.355331,22.561269,6,TRUE
35,6,6.890448,TRUE
52.172312,19,5,TRUE
126.872331,41.996151,5.808592,TRUE
14.673541,4,9,TRUE
31,7.898626,8.97818,TRUE
21,8,7.116511,TRUE
95.497225,25,5.227842,TRUE
34.844993,12,6.955956,TRUE
41,11,7.355938,TRUE
12,7,5.21897,TRUE
39,14.045063,5,TRUE
25,6.847987,8,TRUE
26.09894,2,6,TRUE
14.808121,1,8,TRUE
43,10.708472,5,TRUE
10,6.590341,5.706737,TRUE
93.718871,11,6.450943,TRUE
32,8.958969,5,TRUE
48.821278,10,5,TRUE
42.529155,2.878237,5,TRUE
105.20559,21,5.794951,TRUE
89.058915,17.159925,5.538131,TRUE
29,3.822829,8.728092,TRUE
37,5.174492,5,TRUE
52,9.096737,6,TRUE
47,3.956244,5.92882,TRUE
379.984825,101.207387,11.938138,TRUE
251.329676,29.815372,5.664157,TRUE
49,8,5.636413,TRUE
63.07795,9.432156,5,TRUE
11,5,7.216335,TRUE
189.401069,44.324648,5.509325,TRUE
53.686316,15.760135,5.833244,TRUE
119.044737,11.199623,6,TRUE
17,4,7.866241,TRUE
89.502248,5.02458,6,TRUE
104.234403,28.322759,5.645693,TRUE
49,6,6.032966,TRUE
38.462893,7,7,TRUE
130.659606,15.126823,6.287398,TRUE
91.219623,10.751721,6,TRUE
26.623316,1,25.849507,TRUE
26.299176,1,24.951706,TRUE
23,1,19.339005,TRUE
73.926481,1.717247,64.9649,TRUE
20,7.000552,6,TRUE
34.658963,10,5,TRUE
56,2.94599,5.474997,TRUE
17.319397,6,6,TRUE
55.039793,1,6.385899,TRUE
54.632507,3.447949,5.822383,TRUE
33,7,6.2815,TRUE
57.792307,6.508138,5,TRUE
54,2.639737,5.705513,TRUE
264.64566,13.255444,5,TRUE
52.176219,11.995765,5,TRUE
15.165294,3,9,TRUE
100,21.42486,8.536994,TRUE
132,28,9.324025,TRUE
45,5,7.797572,TRUE
23.32646,1,5,TRUE
43.66499,10,5,TRUE
63,10,5.523459,TRUE
38.539079,3,5.42771,TRUE
72,8.16526,5,TRUE
51.622543,15,5,TRUE
125,31.554046,6.444361,TRUE
26,5,6.306163,TRUE
82,16.168255,5,TRUE
14,3.631667,7,TRUE
125.10174,23.760968,9.720646,TRUE
105.729821,27,5.630119,TRUE
59.756646,12,5,TRUE
25,7.964896,5,TRUE
39,8.364909,10.008211,TRUE
102.231935,19.436956,6.393873,TRUE
83.492147,21,5.415187,TRUE
36,5,5.509213,TRUE
21.048135,1,7,TRUE
50.266202,1.379516,5,TRUE
80.901768,22.446075,5,TRUE
114,27.575481,5,TRUE
8.660787,5,6,TRUE
52,11,6.350435,TRUE
20,1,5.12561,TRUE
22,7,5.685532,TRUE
29,6,9.469785,TRUE
27.013288,8.629335,8.774956,TRUE
21.992855,5,8,TRUE
20,2.615876,10.201042,TRUE
63.962277,9.612287,5.535827,TRUE
51.159956,12.470545,5,TRUE
42,8.416602,5,TRUE
86.135311,24.345825,8.89915,TRUE
9.887838,1,10,TRUE
11,1.839661,12,TRUE
268.749654,50.298459,6,TRUE
30,5.31652,6,TRUE
26,10.900474,6.867512,TRUE
60.074801,17,5,TRUE
38.273647,8,5,TRUE
8,3,8.273216,TRUE
60,1.298313,5.739352,TRUE
58,7,7.990793,TRUE
39.503274,5.489906,9,TRUE
82.121541,16.771872,5,TRUE
53.986009,6,6.825081,TRUE
40,7.829238,5,TRUE
31,5,5.338963,TRUE
31.897754,6,8,TRUE
97.114935,18.95276,5.541362,TRUE
40,12,5.769125,TRUE
33,3.894767,5,TRUE
32,7,5.455472,TRUE
49,10.52129,5,TRUE
28,9.926105,5,TRUE
3.99734,1,16.737514,TRUE
57,9,8.609751,TRUE
18.08508,1,9.096766,TRUE
80,12,6.199763,TRUE
31,7.571618,5,TRUE
40,8,6.402097,TRUE
53,8.797231,7,TRUE
45.03689,7,8.592997,TRUE
15.131262,4.434927,8,TRUE
28.292594,11.571181,5.386177,TRUE
59.429516,8.413248,7,TRUE
47,8.42205,8,TRUE
40,10,7.845469,TRUE
29,6.309309,8,TRUE
107.273219,14.357187,9,TRUE
72,12.637161,6.138336,TRUE
123.3892,24.360582,5.587178,TRUE
38,7.888343,8.441896,TRUE
57.856807,9,9,TRUE
58.052374,10.245919,7,TRUE
146.572674,24.16125,5,TRUE
49.71107,10,7,TRUE
29,6.93251,7,TRUE
47.329668,1.721844,5,TRUE
67.327636,13,5,TRUE
25,5,7.425545,TRUE
49.616106,4.843869,6,TRUE
79.544473,6.432781,6.075796,TRUE
37.813856,4.470549,10,TRUE
111.947205,9.136525,7.903348,TRUE
58,9,8.933641,TRUE
16.408254,5,12,TRUE
27.250745,7,8,TRUE
49,5.509691,6,TRUE
27.987558,9,5,TRUE
14,3.73367,10.323357,TRUE
102,16.952594,6.566349,TRUE
190.053641,43.593437,5.62431,TRUE
19.701214,7.100938,7,TRUE
65,12.634735,7.933023,TRUE
45.784713,6.239641,6,TRUE
47,4,5.159681,TRUE
57.46612,3.545937,5.598997,TRUE
80,17.295285,5,TRUE
24,10,6.87083,TRUE
26,6,6.891111,TRUE
50,15.316184,7,TRUE
83.799452,16,5,TRUE
77.188141,16.193782,5.988808,TRUE
94.496035,25,5.58632,TRUE
21,8.903184,6.665902,TRUE
85.095064,17.230743,5,TRUE
17,6.590459,5,TRUE
20.058022,1,5,TRUE
33.719189,7,9,TRUE
16,1.823984,13,TRUE
59,8.813089,6,TRUE
8,1.080202,14,TRUE
77,14.750606,6,TRUE
19.786891,7,8,TRUE
22,1.003864,8,TRUE
20,1,7.678206,TRUE
17.743857,1,6,TRUE
29.2572,1,11.309206,TRUE
30.836828,1.406111,12.150146,TRUE
43,12.653126,6,TRUE
24,1.079598,6,TRUE
23,9,5.427128,TRUE
93.958282,15.170867,6,TRUE
20,1.287976,9,TRUE
86,21.341273,6.040542,TRUE
45.069683,12,5,TRUE
47.902942,6.766431,14.813105,TRUE
12.668929,9.595958,5.920223,TRUE
41.686211,6,7.545641,TRUE
21,6.015636,7,TRUE
39,6,6.907464,TRUE
23.838037,4,11,TRUE
84.432779,13.904486,5.779991,TRUE
92.701786,21.292949,5.374771,TRUE
50,8.448864,7,TRUE
25,5.363176,6,TRUE
81,19.329584,6.082575,TRUE
51,9,7.817719,TRUE
55,12.911332,6,TRUE
80.361754,17,10,TRUE
102.297662,20.380244,10.514564,TRUE
163,32.1904,8.97306,TRUE
54,9.44318,8.854568,TRUE
41,8,5.352589,TRUE
5.207605,3,5,TRUE
56,6.765139,5.785543,TRUE
24,2,5.836028,TRUE
22.035732,1,7,TRUE
24.968058,3,6,TRUE
48,5.463426,8.943086,TRUE
71.738073,12,7.802221,TRUE
31,6.136908,9.639665,TRUE
68.081706,15.139495,6,TRUE
72.662271,15.919864,8.718064,TRUE
56.816883,11,6,TRUE
53,10,5.050502,TRUE
72,14.262493,5,TRUE
26,8,6.504122,TRUE
27,4,8.406472,TRUE
36,10.502615,8,TRUE
43,11,5.877628,TRUE
40.976385,6,6,TRUE
51.896315,10.796414,5,TRUE
22,1,5.189292,TRUE
43.925126,3,5,TRUE
16,2,9.095324,TRUE
33,4,8.48954,TRUE
128.817077,17,5,TRUE
11.735878,3,9,TRUE
7,2,7.408716,TRUE
85.234195,8.537429,5.217217,TRUE
116.759961,29.702161,5,TRUE
136.803006,29.030352,6.714905,TRUE
15.681232,5,6,TRUE
88.759684,19.214757,5.0979,TRUE
66,6.460357,5.700284,TRUE
72.705432,6.863806,5.001842,TRUE
31,3,5.416553,TRUE
34,5.780394,8,TRUE
75.814486,12.085801,6.111209,TRUE
40.113722,3,6.28502,TRUE
31,1.274988,7,TRUE
46.539509,7,6,TRUE
39.090123,8,8,TRUE
27.996575,3,7,TRUE
44.089426,10,9.569768,TRUE
72.668561,7,5.841798,TRUE
46.05162,6,6,TRUE
40,5.713956,5,TRUE
23.185637,1,8,TRUE
31.522657,3,5,TRUE
33.171444,2.68876,7,TRUE
34,3,5.891358,TRUE
19.094844,1,8.333447,TRUE
24.052814,2,8.734079,TRUE
41.884061,4,6,TRUE
44,4.619346,6,TRUE
32.525391,4,7,TRUE
31,2,6.942209,TRUE
41,3.404936,5,TRUE
41,6.469158,6,TRUE
26,7,8.157433,TRUE
65.218647,8,6.202624,TRUE
16,1,8.809245,TRUE
34.641896,1.951838,5,TRUE
21,1,9.778332,TRUE
16.157511,5,8,TRUE
14.654751,5,7,TRUE
41,7.202525,7.353576,TRUE
38,4,7.767134,TRUE
41,10,5.313686,TRUE
16,4.22418,12,TRUE
22,6,12.031823,TRUE
15.829228,4,10,TRUE
27.409093,5,8,TRUE
43,7,5.234718,TRUE
25.323755,2,7,TRUE
30.957224,8,6.30434,TRUE
25,1.916284,12,TRUE
86,6.026327,5,TRUE
48,7.661949,9.406889,TRUE
29.090046,4.355153,11,TRUE
98.852666,16,5.384751,TRUE
28,3.317306,10,TRUE
59,6.859804,5,TRUE
44,7,5.02803,TRUE
30.759116,4.394372,10.034113,TRUE
75,15.582993,6.297489,TRUE
36.760696,2.357435,9.480473,TRUE
34,2,6.351122,TRUE
72.657943,3.514698,6.584232,TRUE
76.961092,11,12.414459,TRUE
71.689948,11.091776,10,TRUE
58,11.48935,5.296474,TRUE
43.93802,10,9,TRUE
104.103976,19.915226,5.761622,TRUE
25.949292,8,7,TRUE
71.691176,21.270382,5.185995,TRUE
42,13.928536,6,TRUE
39.307067,3.320143,6,TRUE
18.154326,5,7.183812,TRUE
105.367632,21,6,TRUE
72.60807,14,8,TRUE
68.096763,10,6.56898,TRUE
40.456931,13,5,TRUE
25,4,12.836981,TRUE
65.79378,4.938694,8.67114,TRUE
77.375181,20,6,TRUE
58.170337,9,6.057473,TRUE
52,6.981432,15.19724,TRUE
14,3.88983,9.644773,TRUE
20.73319,4.741688,12,TRUE
29,3.843512,8.885305,TRUE
36,9,6.251954,TRUE
11.374039,1,11,TRUE
44.566048,3,5,TRUE
49.472522,4.366066,8,TRUE
385.863628,67.30308,10.383062,TRUE
54,6.52604,6.589701,TRUE
34.571923,5,11,TRUE
66.901745,12.67736,11.269001,TRUE
58.513197,8.949712,9.531541,TRUE
74.669674,14.173704,11.441879,TRUE
41.958434,8.669979,15,TRUE
22.985067,3,9,TRUE
52.302797,10.393641,10,TRUE
26.15257,6,9,TRUE
62,7.064949,8,TRUE
18,1,14.239795,TRUE
36,4.281662,7,TRUE
27,3.630643,6,TRUE
73.503302,12,5.280625,TRUE
136.865415,26.598805,5.768211,TRUE
118.026581,26.337184,11.509634,TRUE
86,21,7.741093,TRUE
48.571387,10,5,TRUE
81.195695,15.705405,5,TRUE
83.859752,21,5.97802,TRUE
8.126176,1,12.561031,TRUE
21.02333,3,11.101081,TRUE
189.137568,32.708488,13.702555,TRUE
35.384764,5,11.684148,TRUE
9,1.476659,12.406249,TRUE
124.491107,19.73739,10.373497,TRUE
20.874359,5,9.846406,TRUE
116.61164,24.994146,6,TRUE
41,12,6.897037,TRUE
68.554175,15.255525,6,TRUE
42.507286,5,5,TRUE
19,2.072754,13,TRUE
17.097188,1,15,TRUE
5.924969,1,13.359448,TRUE
36,5,7.972197,TRUE
45,4,5.801621,TRUE
237.12816,34.048669,9.358634,TRUE
56.350682,9,9.938064,TRUE
12,4,8.620421,TRUE
48,15.755345,5.273855,TRUE
23,5,7.49285,TRUE
11.977414,4,7,TRUE
21,2,8.186254,TRUE
45,9.507051,9.880695,TRUE
15,4.276431,9.332372,TRUE
14,2,8.720259,TRUE
24,7.533189,9.649961,TRUE
56,11,6.745295,TRUE
52.600776,9.389443,7,TRUE
18.588257,5,10,TRUE
66,13,11.51328,TRUE
33,10.858064,7,TRUE
261.246324,10.313192,5,TRUE
33.988289,1,5.567689,TRUE
239.398426,21.463014,6.162848,TRUE
191.326414,20.929767,5.059537,TRUE
91.310528,11.975613,5.936494,TRUE
18,1,7.273281,TRUE
13.2263,1.609493,13,TRUE
76.720781,6.009362,6.60037,TRUE
56,10.233547,7,TRUE
54.274783,13.78467,6,TRUE
8,1.232934,9,TRUE
22.022919,7,9,TRUE
17,1,6.172099,TRUE
13.427847,2,11,TRUE
67.959023,6,5.668361,TRUE
18.850065,2,8,TRUE
16,1.07478,11,TRUE
31.485226,11,7,TRUE
62.428774,12.554343,5,TRUE
75,18.039769,5.205025,TRUE
42.955305,8,7,TRUE
97.124753,20.233066,5.193675,TRUE
80.560471,28.976165,5,TRUE
56,12.06177,6.584051,TRUE
89.700838,22.940421,7,TRUE
160.596324,52.011938,5.617779,TRUE
14,1.394443,7,TRUE
40.219679,13.90326,5,TRUE
31.838796,2,13.672737,TRUE
15,1,10.909934,TRUE
41.892266,3.773339,13,TRUE
73.741863,3.774255,21.466737,TRUE
25.07335,3,10.578292,TRUE
113,23.357048,7.58265,TRUE
80,18.877805,5.976384,TRUE
16.985549,10.487203,10.304893,TRUE
123.193786,34.725419,5,TRUE
144.867519,37.43089,6,TRUE
46,10,5.951056,TRUE
76.476685,27.149524,5.654501,TRUE
26,5.448799,6,TRUE
49.113641,3,5,TRUE
22,5.16618,7,TRUE
23,6,5.920118,TRUE
72,7.403211,6.997304,TRUE
50.157004,7,6.27705,TRUE
68.629171,13.103479,5,TRUE
26,6.439492,6,TRUE
96,10.712519,5.686037,TRUE
104.834659,24,6.467517,TRUE
39,9,6.868036,TRUE
35.935341,18,6,TRUE
38,10,6.030834,TRUE
76.977011,18.520205,6,TRUE
43.771023,10.12897,9,TRUE
41,3.826387,7.578783,TRUE
27,3,7.997647,TRUE
48,12.908919,5,TRUE
48.633472,10.222094,7,TRUE
52.343255,19,5.49708,TRUE
58.303869,20,6.393056,TRUE
67.245814,15,6.828594,TRUE
57,27.376047,7.775421,TRUE
39,11.654076,8,TRUE
87.963533,24.030931,5,TRUE
75.809659,24.868399,5,TRUE
41.189231,13,6.738316,TRUE
27,2,8.704138,TRUE
27,1,6.720111,TRUE
10,2.076629,10,TRUE
17,4.366952,10,TRUE
10.405204,5,6,TRUE
103.872455,18.183476,8.633295,TRUE
65.33604,10.302968,5,TRUE
293,93.261039,5.138879,TRUE
61.36673,10.620977,7.444179,TRUE
14,4,8.545576,TRUE
64.403615,8,5,TRUE
42.575555,12,6,TRUE
196.324488,41.991886,5,TRUE
33.505784,12,6.259236,TRUE
96.515539,17.656235,6,TRUE
91.481166,22.942592,5.228165,TRUE
135.568377,22.386402,5,TRUE
46,7.137635,8,TRUE
71.294648,14,5,TRUE
94.569883,10.608923,7.731547,TRUE
